open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1717956000000,3701.72,3710.64,3699.63,3706.42,32930.523,1717959599999,122041273.53771,53921,18657.080,69143768.91840,0
1717959600000,3706.42,3711.85,3699.51,3702.72,23975.683,1717963199999,88839840.00536,47526,14246.435,52791731.30564,0
1717963200000,3702.71,3706.45,3696.0,3701.22,16329.73,1717966799999,60437850.31493,38428,7957.797,29453431.18371,0
1717966800000,3701.22,3724.73,3695.0,3716.46,58170.983,1717970399999,215883530.54938,74228,32685.096,121331699.22490,0
1717970400000,3716.46,3719.88,3707.21,3709.01,29189.947,1717973999999,108407169.94557,57663,12784.545,47479843.65872,0
1717974000000,3709.02,3710.4,3703.93,3707.67,14066.101,1717977599999,52147491.77260,38665,7181.360,26624165.74678,0
1717977600000,3707.67,3708.08,3687.38,3695.48,41297.417,1717981199999,152717712.44486,61211,18521.917,68499141.49531,0
1717981200000,3695.47,3697.97,3686.62,3693.85,25956.898,1717984799999,95858767.94488,43569,13977.053,51620406.24854,0
1717984800000,3693.85,3698.98,3691.51,3692.26,21614.457,1717988399999,79875792.72833,42324,10425.411,38528785.44814,0
1717988400000,3692.26,3693.48,3681.56,3685.73,23754.756,1717991999999,87602754.00541,45210,10432.469,38469624.42531,0
1717992000000,3685.72,3694.38,3681.3,3692.27,25467.781,1717995599999,93901544.13916,46906,15785.882,58207648.19134,0
1717995600000,3692.27,3692.54,3683.3,3685.86,18296.737,1717999199999,67475298.13146,39150,8850.824,32639275.55981,0
1717999200000,3685.85,3685.85,3671.03,3673.43,47312.383,1718002799999,174012643.47677,79207,22339.932,82168217.52738,0
1718002800000,3673.43,3677.6,3642.6,3649.16,118606.517,1718006399999,434458005.23947,142437,53982.527,197832889.57324,0
1718006400000,3649.16,3674.98,3648.0,3672.07,71979.187,1718009999999,263825775.97863,92466,43524.656,159519845.60396,0
1718010000000,3672.07,3676.41,3658.95,3674.63,45099.2,1718013599999,165495880.92355,75522,22257.553,81686059.60079,0
1718013600000,3674.63,3682.78,3671.23,3679.08,36103.254,1718017199999,132751115.64691,61000,17236.614,63378542.82194,0
1718017200000,3679.08,3683.19,3672.77,3677.14,38702.504,1718020799999,142310107.44683,51749,18563.782,68261045.30485,0
1718020800000,3677.14,3683.84,3670.21,3676.5,28558.829,1718024399999,105038029.72004,47863,11810.047,43435147.73353,0
1718024400000,3676.5,3681.71,3666.21,3674.61,67861.207,1718027999999,249327278.44033,93702,33057.132,121461906.13325,0
1718028000000,3674.61,3682.0,3663.74,3681.97,59672.41,1718031599999,219218651.56092,84953,30052.653,110399141.40625,0
1718031600000,3681.97,3715.49,3678.12,3703.59,120175.777,1718035199999,444264811.34734,156441,62321.235,230394646.92148,0
1718035200000,3703.59,3707.0,3684.11,3699.8,70113.327,1718038799999,259080365.20049,113429,34899.846,128968764.52214,0
1718038800000,3699.8,3700.77,3688.16,3697.82,22124.468,1718042399999,81719833.18106,54136,11989.571,44287582.51761,0
1718042400000,3697.82,3702.59,3678.0,3689.36,46278.809,1718045999999,170701697.57006,79709,23031.031,84971047.92019,0
1718046000000,3689.36,3690.0,3665.46,3670.07,70937.407,1718049599999,260741449.95142,107096,31855.934,117118140.12329,0
1718049600000,3670.07,3676.77,3651.35,3673.52,74850.091,1718053199999,274252033.08014,118538,41011.166,150283910.89082,0
1718053200000,3673.52,3679.11,3667.09,3675.03,19673.595,1718056799999,72274575.38915,50329,10653.396,39145588.33448,0
1718056800000,3675.03,3676.68,3667.76,3676.67,17401.412,1718060399999,63914741.13283,50652,9109.536,33459918.25119,0
1718060400000,3676.68,3679.0,3660.78,3669.66,37198.241,1718063999999,136477573.10581,64547,17208.107,63133647.35472,0
1718064000000,3669.65,3675.0,3662.78,3664.76,42437.69,1718067599999,155712883.48857,72254,21249.232,77969389.81376,0
1718067600000,3664.76,3672.0,3600.0,3627.54,173640.63,1718071199999,630721085.11721,200616,76163.016,276769630.71219,0
1718071200000,3627.54,3646.0,3560.0,3603.68,334841.421,1718074799999,1205812135.05010,396274,156508.040,563822133.09113,0
1718074800000,3603.69,3614.46,3591.0,3596.75,83238.111,1718078399999,299865348.26618,122235,41239.913,148577493.21836,0
1718078400000,3596.75,3596.75,3533.62,3566.31,311837.673,1718081999999,1110173048.87412,358641,134305.096,478074368.60963,0
1718082000000,3566.32,3568.28,3541.98,3562.6,84686.562,1718085599999,301509786.72720,119472,38767.373,138034166.74906,0
1718085600000,3562.61,3570.82,3501.12,3541.89,156636.301,1718089199999,554969221.83706,203663,68557.730,243112237.38242,0
1718089200000,3541.89,3549.99,3523.52,3535.24,110905.662,1718092799999,392400413.46501,159002,55478.485,196297083.96983,0
1718092800000,3535.34,3545.45,3503.33,3535.59,184636.992,1718096399999,650476174.38525,218040,85203.962,300251975.87666,0
1718096400000,3535.58,3543.05,3505.55,3516.23,107787.259,1718099999999,379825178.16912,172887,48930.748,172424286.23586,0
1718100000000,3516.23,3550.37,3507.11,3530.75,131908.711,1718103599999,466156864.12770,198665,69011.029,243933689.73240,0
1718103600000,3530.75,3543.49,3523.31,3530.87,78680.16,1718107199999,278041705.95781,143252,38782.659,137070948.83376,0
1718107200000,3530.86,3547.26,3525.0,3535.44,69105.949,1718110799999,244366550.79719,110831,35339.532,124978511.85174,0
1718110800000,3535.44,3547.08,3510.0,3522.45,133986.505,1718114399999,472585968.54643,193302,64342.945,226966756.86872,0
1718114400000,3522.45,3537.62,3512.2,3514.22,80739.089,1718117999999,284569498.84264,130407,39397.243,138870983.18003,0
1718118000000,3514.22,3531.2,3427.09,3448.47,497723.266,1718121599999,1731992042.52310,541020,218013.227,759076650.96246,0
1718121600000,3448.47,3483.99,3443.99,3453.63,177717.182,1718125199999,616073584.04116,248512,87308.224,302721963.51265,0
1718125200000,3453.64,3482.0,3432.3,3472.98,126224.728,1718128799999,435903994.43181,203132,64883.158,224146292.50679,0
1718128800000,3472.98,3497.95,3466.48,3490.46,100496.632,1718132399999,350121578.71957,138584,54513.177,189912959.09729,0
1718132400000,3490.47,3504.47,3478.88,3498.5,58022.938,1718135999999,202650697.35196,99513,28420.476,99285316.25952,0
1718136000000,3498.49,3499.28,3485.0,3488.98,33353.162,1718139599999,116448467.75164,64159,15081.501,52661475.34533,0
1718139600000,3488.98,3503.76,3486.31,3502.72,20332.343,1718143199999,71057336.89807,45688,11294.145,39476649.39562,0
1718143200000,3502.72,3510.0,3497.84,3501.35,28883.834,1718146799999,101181905.74824,54590,14986.000,52505164.29749,0
1718146800000,3501.34,3510.0,3493.45,3498.16,34232.389,1718150399999,119868957.50920,57479,14438.051,50557207.51930,0
1718150400000,3498.17,3506.52,3490.04,3493.79,36525.593,1718153999999,127746875.15172,67819,18075.727,63224157.10703,0
1718154000000,3493.8,3496.83,3462.09,3483.46,89421.945,1718157599999,311021402.28064,131370,42196.319,146736051.75707,0
1718157600000,3483.46,3508.6,3468.0,3498.68,104172.187,1718161199999,364175883.67950,144018,47353.052,165546675.73878,0
1718161200000,3498.67,3514.99,3495.73,3510.47,44867.709,1718164799999,157251553.81120,75607,26991.342,94606327.65877,0
1718164800000,3510.47,3533.95,3509.8,3522.0,98879.759,1718168399999,348423032.94881,121298,49528.712,174522530.73716,0
1718168400000,3521.99,3522.23,3507.41,3508.91,42833.715,1718171999999,150556040.56243,62527,22753.705,79982323.08030,0
1718172000000,3508.91,3521.89,3508.0,3516.1,28893.764,1718175599999,101590370.94157,51982,16878.104,59338238.19368,0
1718175600000,3516.11,3528.0,3515.0,3526.99,29941.587,1718179199999,105450884.56740,51796,16994.749,59860090.09245,0
1718179200000,3527.0,3532.19,3520.0,3520.6,35796.73,1718182799999,126194094.34466,54182,14977.718,52808417.22982,0
1718182800000,3520.61,3543.48,3516.7,3539.09,64438.904,1718186399999,227548993.53823,73979,38804.133,137065310.45044,0
1718186400000,3539.09,3564.54,3536.68,3544.24,132775.184,1718189999999,471433671.13272,153091,65093.323,231147995.18678,0
1718190000000,3544.24,3550.21,3526.56,3531.38,62701.546,1718193599999,221939225.14274,75663,30796.845,109027341.88565,0
1718193600000,3531.38,3642.35,3531.18,3639.0,511039.213,1718197199999,1843505149.66298,505092,265657.531,957827339.05234,0
1718197200000,3639.01,3657.77,3602.71,3615.0,288495.161,1718200799999,1046365528.25931,288568,127240.728,461593790.51419,0
1718200800000,3614.99,3642.27,3614.29,3634.77,119521.567,1718204399999,433913271.47680,142370,62585.318,227220414.42664,0
