open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1767675600000,908.17,908.51,904.0,906.13,19894.46,1767679199999,18020746.30970,31709,8193.57,7423055.45860,0
1767679200000,906.13,910.41,905.17,908.2,19572.9,1767682799999,17775651.81250,32219,9692.43,8802851.51530,0
1767682800000,908.19,908.33,903.31,905.26,21307.9,1767686399999,19301407.94900,36268,10596.81,9600153.24210,0
1767686400000,905.27,908.87,904.9,908.08,12813.82,1767689999999,11614213.04330,28085,6922.23,6274506.35990,0
1767690000000,908.08,914.78,908.04,913.39,29249.96,1767693599999,26677078.57500,43153,16019.43,14610108.32350,0
1767693600000,913.39,915.65,911.38,912.16,15049.51,1767697199999,13750335.90970,27704,7906.57,7225700.37130,0
1767697200000,912.16,915.14,911.5,913.66,11943.16,1767700799999,10911173.62390,25412,6423.48,5868476.70580,0
1767700800000,913.66,914.19,912.0,913.29,11665.46,1767704399999,10652760.04780,22025,4546.30,4151910.78700,0
1767704400000,913.28,915.23,912.74,914.64,17665.67,1767707999999,16151553.09090,30319,11348.54,10376929.02070,0
1767708000000,914.64,923.83,914.64,921.18,89782.01,1767711599999,82603232.01820,110092,50416.13,46380996.08180,0
1767711600000,921.18,924.84,916.16,919.8,53791.43,1767715199999,49521368.08970,77260,25532.87,23506178.98050,0
1767715200000,919.8,921.44,905.4,908.5,76714.99,1767718799999,69915911.60760,102637,33383.53,30421746.74240,0
1767718800000,908.5,909.8,892.56,894.21,79391.83,1767722399999,71522102.15730,96416,28151.90,25381410.12670,0
1767722400000,894.21,903.43,892.03,901.34,38173.52,1767725999999,34311342.33090,66982,20652.73,18568375.40990,0
1767726000000,901.35,903.22,900.69,901.58,11132.42,1767729599999,10041150.77700,26609,6463.62,5830524.44200,0
1767729600000,901.58,907.69,901.3,905.9,15116.97,1767733199999,13683516.30600,32415,8233.01,7452506.61440,0
1767733200000,905.9,915.9,904.6,913.05,35398.52,1767736799999,32286358.22230,58813,19060.18,17381881.59130,0
1767736800000,913.05,916.01,912.11,914.09,15149.88,1767740399999,13846388.46140,30189,8001.84,7313468.09260,0
1767740400000,914.09,920.85,914.09,918.4,22124.64,1767743999999,20324104.21110,36432,11978.32,11001757.94430,0
1767744000000,918.4,919.78,909.14,909.47,28818.82,1767747599999,26383055.44220,42508,11551.84,10584230.71770,0
1767747600000,909.46,912.17,905.34,907.38,24623.13,1767751199999,22363602.45800,51237,11544.28,10487726.02480,0
1767751200000,907.38,912.94,905.06,912.05,15511.35,1767754799999,14105608.48300,37303,8727.61,7939516.99860,0
1767754800000,912.05,913.55,910.08,910.32,14504.45,1767758399999,13224262.57180,28054,7092.27,6465240.69650,0
1767758400000,910.32,911.86,909.43,911.05,8090.27,1767761999999,7368873.73740,22794,3816.51,3476296.01860,0
1767762000000,911.05,915.77,910.57,913.28,14158.04,1767765599999,12932690.97000,29127,7256.35,6627806.87180,0
1767765600000,913.27,917.72,913.0,914.71,19017.62,1767769199999,17412842.03000,30692,10003.27,9159830.78920,0
1767769200000,914.71,919.42,914.71,919.2,21923.51,1767772799999,20113525.69000,33718,10629.79,9752851.32980,0
1767772800000,919.2,920.97,915.98,917.93,43980.95,1767776399999,40401058.15720,58592,18818.86,17288615.24790,0
1767776400000,917.92,918.5,909.46,910.61,50949.81,1767779999999,46561002.23860,69156,19358.98,17688531.13420,0
1767780000000,910.61,912.76,908.71,911.43,53565.13,1767783599999,48777404.54100,65611,32957.13,30010649.24850,0
1767783600000,911.44,913.5,910.67,911.05,24110.12,1767787199999,21988026.66340,33125,10779.67,9831790.23610,0
