open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1740855600000,21.493,21.732,21.462,21.676,280928.0,1740859199999,6071804.0720,23749,144835,3130737.3960,0
1740859200000,21.676,21.69,21.513,21.644,191782.0,1740862799999,4139225.5950,18880,89370,1928797.9280,0
1740862800000,21.644,22.016,21.562,21.98,404369.0,1740866399999,8808377.9070,26743,223726,4873180.2260,0
1740866400000,21.981,22.172,21.751,21.885,459833.0,1740869999999,10094287.2790,29599,216138,4746848.7790,0
1740870000000,21.884,21.932,21.691,21.853,180958.0,1740873599999,3946872.8700,21348,79239,1728777.5370,0
1740873600000,21.854,21.96,21.687,21.836,339086.0,1740877199999,7397680.4590,29948,169158,3690919.4250,0
1740877200000,21.837,21.921,21.689,21.845,285269.0,1740880799999,6227059.3940,25720,145321,3173959.0100,0
1740880800000,21.844,21.937,21.695,21.821,199722.0,1740884399999,4355937.3670,22687,96145,2097662.0780,0
1740884400000,21.821,21.977,21.809,21.831,168005.0,1740887999999,3676842.7960,17548,84437,1848246.7230,0
1740888000000,21.83,21.996,21.783,21.941,193928.0,1740891599999,4246206.0460,19048,101516,2222811.6790,0
1740891600000,21.941,22.094,21.875,21.911,217805.0,1740895199999,4786456.7170,19566,85726,1885226.4590,0
1740895200000,21.912,22.048,21.738,21.93,221429.0,1740898799999,4848266.5900,20494,115072,2519961.0850,0
1740898800000,21.93,22.008,21.861,21.883,142588.0,1740902399999,3126489.6230,15553,68591,1504050.3100,0
1740902400000,21.883,21.903,21.753,21.81,221006.0,1740905999999,4824223.9430,17069,77867,1699500.9950,0
1740906000000,21.81,22.185,21.777,22.011,345366.0,1740909599999,7603141.3750,24368,170840,3761384.7380,0
1740909600000,22.012,22.12,21.961,22.001,173528.0,1740913199999,3822194.1280,18738,84054,1851528.5200,0
1740913200000,22.0,22.063,21.932,22.052,193012.0,1740916799999,4246389.4010,18219,95435,2099575.4780,0
1740916800000,22.053,22.062,21.889,21.98,208182.0,1740920399999,4574936.4420,18509,107982,2373066.5650,0
1740920400000,21.979,22.024,21.773,21.994,323546.0,1740923999999,7081824.0170,26281,154048,3372031.0440,0
1740924000000,21.994,21.998,21.538,21.696,838330.0,1740927599999,18230452.4970,51876,393595,8559148.8670,0
1740927600000,21.696,23.057,21.638,22.509,2320503.0,1740931199999,52225299.3850,180009,1156774,26044230.9800,0
1740931200000,22.51,24.571,22.51,24.23,3082645.0,1740934799999,73048649.9400,262583,1565723,37076100.4150,0
1740934800000,24.23,24.796,23.92,24.568,1828007.0,1740938399999,44612609.1550,128839,886402,21638479.5630,0
1740938400000,24.568,24.738,24.032,24.316,1110971.0,1740941999999,27121780.1260,96624,554401,13524296.1750,0
1740942000000,24.317,24.678,24.239,24.67,446499.0,1740945599999,10916290.5430,42146,218694,5350020.8960,0
1740945600000,24.669,24.787,24.457,24.669,470766.0,1740949199999,11603906.8170,45723,231934,5719426.0710,0
1740949200000,24.668,24.832,24.505,24.768,458961.0,1740952799999,11327805.8830,46554,237484,5863287.0140,0
1740952800000,24.769,24.773,24.474,24.61,286804.0,1740956399999,7062935.2690,28179,132733,3269208.7290,0
